,Address,Google_ID,Latitude,Longitude,Name,Price_Level,Rating,Zip,City_State_Cuisine
74,"5211 De Zavala Rd, San Antonio, TX 78249, USA",6b0dda1a626bcbe65b2f9c4b85bcaa24ea9f0542,29.5646761,-98.5878177,Taco Bell,1.0,2.2,78249,san antonio-tx-taco
75,"1439 Roosevelt Ave, San Antonio, TX 78210, USA",928da9481cd7b45c7c71ac63c1a2dfc9be521be2,29.389128000000003,-98.48631280000001,Benny's Tacos,0.0,4.2,78210,san antonio-tx-taco
76,"1502 E Commerce St, San Antonio, TX 78205, USA",1a15fdb45347b09c9ff4d89b26ba041e97d61072,29.420245,-98.47309200000001,Amaya's Cocina,0.0,4.7,78205,san antonio-tx-taco
77,"543 W Malone Ave, San Antonio, TX 78214, USA",55f26e49845326283f1f6d3d4c9bd64b007e522b,29.3876907,-98.51126009999999,Taco Cabana,1.0,3.6,78214,san antonio-tx-taco
78,"1938 Dollarhide Ave, San Antonio, TX 78223, USA",a7be3882717c0148b754a587567b10658a46bc14,29.3677757,-98.4381869,Rocky's Taco House,2.0,3.7,78223,san antonio-tx-taco
79,"2110 Goliad Rd, San Antonio, TX 78223, USA",26f71a1422382f5eec8586727aa656a26d320f57,29.3646137,-98.43982340000001,Taco Bell,1.0,2.6,78223,san antonio-tx-taco
80,"5115 Rigsby Ave, San Antonio, TX 78222, USA",e8fd073be235f347a70b8ffe84bc81706e6e64f8,29.398664399999998,-98.3909629,Taco Cabana,1.0,3.4,78222,san antonio-tx-taco
81,"5315 Rigsby Ave, San Antonio, TX 78222, USA",1b05daf184af9d2eebf6924f697a982bef3c1c8a,29.398805100000004,-98.3862939,Taco Bell,1.0,2.9,78222,san antonio-tx-taco
82,"955 S Alamo St, San Antonio, TX 78205, USA",15e49b24be5b0dcb5ae590ba3a008cdcb784344b,29.4141415,-98.4909832,Tito's Mexican Restaurant,1.0,4.1,78205,san antonio-tx-taco
83,"414 SW Military Dr, San Antonio, TX 78221, USA",650fce4c3be3fee07479387bab907ef40ec3ff23,29.356276899999997,-98.4978845,Taco Bell,1.0,4.2,78221,san antonio-tx-taco
84,"1770 S General McMullen Dr, San Antonio, TX 78237, USA",0c94ef2df309b258099ed8d18deaecf695f00d04,29.399178999999997,-98.5573035,Taco Bell,1.0,3.9,78237,san antonio-tx-taco
85,"3006 SW Military Dr, San Antonio, TX 78224, USA",8c60202362cd54ed182699846ecd3fef09a92ac7,29.356689799999998,-98.5466896,Taco Bell,1.0,4.1,78224,san antonio-tx-taco
86,"4714 Rittiman Rd, San Antonio, TX 78218, USA",c34a024f8c152f2d26d611bdd2eda1be965568e3,29.483677,-98.39938470000001,Taco Bell,1.0,3.8,78218,san antonio-tx-taco
87,"9300 Wurzbach Rd, San Antonio, TX 78240, USA",c76d48bc128afd4cf1781e96223589fd70ac9073,29.5284793,-98.5643914,Taco Bell,1.0,3.5,78240,san antonio-tx-taco
88,"905 Dolorosa, San Antonio, TX 78207, USA",243a2470e07f912df0492715022afe3664359d27,29.4246627,-98.4993879,Viva Villa Taqueria,1.0,4.1,78207,san antonio-tx-taco
89,"12050 Blanco Rd, San Antonio, TX 78216, USA",eb1625c4e075cde3a0eb26d56f0609d11802ff72,29.551070000000003,-98.511682,Taco Bell,1.0,2.9,78216,san antonio-tx-taco
90,"6808 NW Loop 410, San Antonio, TX 78238, USA",7a3d6649b3cf3d0419ee1f5bf448de90de52bc8a,29.461839500000004,-98.6217704,Taco Bell,1.0,3.7,78238,san antonio-tx-taco
91,"2501 Babcock Rd, San Antonio, TX 78229, USA",27a41c43b28b73556497bb715c603686f9648e22,29.506731800000004,-98.5862683,Taco Bell,1.0,3.3,78229,san antonio-tx-taco
